PID	Street Address	MBLU	Book&Page	Assessment	Appraisal	Lot Size (acres)	Land Use Code	Description	Zoning District	# Buildings	Appr. Year	Improvements	Land	Total	Recent Sale Price	Recent Sale Date	Prev Sale Price	Prev Sale Date	Prev. Assess.	Prev. Apprais	
100182	85 DARTMOUTH COLLEGE HY #1040	401/  55/  104/  / 	  4446/0341	$357,100	$357,100	0	1021	CONDO NL  MDL-05		1	2016	$357,100	$0	$357,100	$345,000	07/16/2019	$337,000	10/09/2015	$326,100	$326,100	17:27:44	911
1192	17 CANAAN LEDGE LN (L/O)	413/  19/  /  / 	 	$22,300	$22,300	2.7	9035	TOWN-PROP	ELD	1	2016	$0	$22,300	$22,300	$0				$18,100	$18,100	17:27:48	912
102	3 MAIN ST	201/  71/  /  / 	 	$111,500	$111,500	0.63	9010	STATE NH	LCD	1	2016	$7,500	$104,000	$111,500	$0				$99,400	$99,400	17:27:49	913
138	1 DORCHESTER RD	201/  95/  /  / 	  1005/ 574	$1,440,500	$1,440,500	0.33	906I	CHURCH ETC  MDL-96	LCD	1	2016	$1,194,500	$246,000	$1,440,500	$0				$1,329,600	$1,329,600	17:27:53	914
231	162 GOOSE POND RD	401/  31/  1000/  / 	   PC-/1985	$174,100	$174,100	1.03	1010	SINGLE FAM MDL01	RD	1	2016	$82,800	$91,300	$174,100	$0	09/12/1985			$126,600	$126,600	17:27:56	915
101582	 DORCHESTER RD	414/  48/  /  / 		$2,800	$118,800	54	6233	HWUNR-3		1	2016	$0	$118,800	$118,800	$0				$2,800	$108,000	17:27:59	916
274	20 WILMOTT WY	401/  64/  /  / 	  2107/0953	$369,700	$369,700	6	1010	SINGLE FAM MDL01	RD	1	2016	$230,700	$139,000	$369,700	$110,000	08/31/1994			$299,600	$299,600	17:28:01	917
100642	60 BRECK HILL RD	405/  49/  /  / 	  2468/0135	$33,000	$33,000	5	1320	RES ACLNUD	RD	1	2016	$0	$33,000	$33,000	$280,000	05/09/2000			$30,000	$30,000	17:28:04	918
537	125 BRECK HILL RD	405/  8/  /  / 	  4464/0381	$886,200	$886,200	4.06	1010	SINGLE FAM MDL01	RD	1	2016	$574,100	$312,100	$886,200	$900,000	09/11/2019	$230,900	10/07/1996	$876,600	$876,600	17:28:05	919
649	45 POST POND LN	407/  10/  /  / 	  2039/0056	$563,900	$563,900	0.42	1013	SFR WATER  MDL-01		1	2016	$309,000	$254,900	$563,900	$357,524	07/23/1993	$115,053	02/20/1990	$551,100	$551,100	17:28:07	920
720	216 ORFORD RD	407/  56/  1000/  / 	  4488/ 947	$388,200	$388,200	5.04	1010	SINGLE FAM MDL01	RD	1	2016	$213,000	$175,200	$388,200	$359,000	12/18/2019	$290,000	06/25/2014	$290,400	$290,400	17:28:10	921
311	92 PRESTON RD	402/  19/  /  / 	  3718/0951	$15,600	$637,800	146.1	6235	HWUNR-5	RD	1	2016	$0	$637,800	$637,800	$494,000	07/07/2010	$233,760	12/30/1986	$15,600	$537,000	17:28:14	922
234	148 GOOSE POND RD	401/  34/  /  / 	  4038/0683	$362,900	$362,900	1.9	1010	SINGLE FAM MDL01	RD	1	2016	$228,500	$134,400	$362,900	$290,000	01/31/2014	$45,000	04/06/2004	$312,600	$312,600	17:28:17	923
238	104 GOOSE POND RD	401/  38/  /  / 	  4166/ 733	$282,400	$282,400	2.6	1010	SINGLE FAM MDL01	RD	1	2016	$149,100	$133,300	$282,400	$0	10/15/2015	$155,000	05/01/2013	$201,600	$201,600	17:28:20	924
243	54 GOOSE POND RD	401/  40/  /  / 	  4586/ 837	$900	$9,700	1.1	1300	RES ACLNDV	RD	1	2016	$0	$9,700	$9,700	$1,845,000	12/21/2020	$315,000	07/22/2009	$900	$8,800	17:28:24	925
277	62 RIVER RD	401/  67/  /  / 	  4102/0216	$1,500	$58,200	4.4	6516	FARMR-6	RD	1	2016	$0	$58,200	$58,200	$550,000	12/19/2014	$300,000	11/20/2007	$1,500	$48,300	17:28:27	926
291	85 RIVER RD	401/  78/  /  / 	  4102/0216	$6,400	$139,200	20	6515	FARMR-5	RD	1	2016	$0	$139,200	$139,200	$550,000	12/19/2014			$6,400	$117,400	17:28:29	927
303	23 WASHBURN HILL RD	402/  11/  /  / 	  3835/0890	$571,300	$571,300	7.90	1040	TWO FAMILY	RD	2	2016	$392,100	$179,200	$571,300	$0	11/16/2011	$20,650	12/18/1999	$453,700	$453,700	17:28:32	928
317	71 PRESTON RD	402/  25/  /  / 	  2411/0774	$514,700	$514,700	2	1010	SINGLE FAM MDL01		1	2016	$361,800	$152,900	$514,700	$289,500	08/06/1999	$155,000	08/21/1989	$489,300	$489,300	17:28:35	929
122	32 PLEASANT ST	201/  85/  /  / 	  4599/ 918	$406,300	$406,300	0.7	1010	SINGLE FAM MDL01	LCD	1	2016	$273,000	$133,300	$406,300	$0	02/23/2021	$375,000	01/28/2005	$329,500	$329,500	17:28:38	930
124	26+28 PLEASANT ST	201/  87/  /  / 	  4171/ 903	$577,900	$577,900	1	1050	THREE FAM	LCD	2	2016	$354,900	$223,000	$577,900	$455,000	11/17/2015			$466,900	$466,900	17:28:42	931
142	11 DORCHESTER RD	201/  99/  /  / 	  4466/0210	$377,200	$377,200	1.71	1010	SINGLE FAM MDL01	LCD	1	2016	$167,300	$209,900	$377,200	$365,000	09/19/2019	$350,000	12/18/2007	$375,100	$375,100	17:28:46	932
152	38 HIGH ST	201/  105/  /  / 	  2446/0833	$260,000	$260,000	0.22	1010	SINGLE FAM MDL01	LCD	1	2016	$175,200	$84,800	$260,000	$0	02/15/2000	$4,000	08/08/1960	$201,200	$201,200	17:28:48	933
169	12 CREAMERY LN	201/  119/  /  / 	  4210/0547	$265,300	$265,300	0.61	1010	SINGLE FAM MDL01	LCD	1	2016	$154,200	$111,100	$265,300	$0	06/03/2016	$90,000	12/10/2013	$223,000	$223,000	17:28:51	934
180	19 ROCKY HILL LN	201/  130/  /  / 	  3840/0869	$812,100	$882,500	18.7	1010	SINGLE FAM MDL01		1	2016	$597,800	$284,700	$882,500	$0	12/06/2011	$653,000	07/19/2011	$783,600	$847,600	17:28:55	935
201	114 DARTMOUTH COLLEGE HY	401/  13/  1000/  / 	  4596/  46	$475,300	$592,200	29.93	1010	SINGLE FAM MDL01	RD	1	2016	$340,500	$251,700	$592,200	$580,000	01/21/2021	$501,200	09/30/2008	$451,500	$579,300	17:28:59	936
202	20 PRESTON RD	401/  13/  2000/  / 	  2400/0641	$685,600	$1,166,800	112.33	1010	SINGLE FAM MDL01	RD	1	2016	$392,300	$774,500	$1,166,800	$0	05/12/1999	$320,000	12/28/1995	$605,700	$1,042,300	17:29:03	937
100122	378 DORCHESTER RD	414/  55/  /  / 	  4246/0965	$546,700	$667,300	30	1010	SINGLE FAM MDL01	R	1	2016	$386,900	$280,400	$667,300	$0	10/09/2016	$115,000	07/17/2000	$441,700	$550,700	17:29:05	938
55	6 ON THE COMMON UNIT #6	201/  35/  0060/  / 	  2558/0753	$168,600	$168,600	0	1021	CONDO NL  MDL-05	CD	1	2016	$168,600	$0	$168,600	$2,666	06/21/2001	$94,500	06/29/2000	$151,200	$151,200	17:29:08	939
57	2 ON THE COMMON	201/  37/  /  / 	  4472/0485	$925,900	$925,900	1.4	1010	SINGLE FAM MDL01	LCD	1	2016	$695,900	$230,000	$925,900	$985,000	10/10/2019	$275,000	01/10/2003	$916,600	$916,600	17:29:12	940
62	30 UNION ST	201/  42/  /  / 	  2469/0823	$649,200	$649,200	0.46	1010	SINGLE FAM MDL01	LCD	2	2016	$485,300	$163,900	$649,200	$174,000	06/23/2000			$576,100	$576,100	17:29:16	941
65	24 UNION ST	201/  45/  /  / 	  4164/ 281	$544,900	$544,900	1.1	1010	SINGLE FAM MDL01	LCD	1	2016	$316,000	$228,900	$544,900	$0	10/01/2015	$460,000	04/26/2013	$489,500	$489,500	17:29:18	942
67	20 UNION ST (BIG ROCK)	201/  47/  /  / 	  3059/0499	$103,200	$103,200	12.82	9200	NON PROFIT  MDL-00	LCD	1	2016	$0	$103,200	$103,200	$0	09/29/2004	$475,000	05/29/2001	$87,400	$87,400	17:29:22	943
77	13 UNION ST	201/  51/  2000/  / 	  3831/0623	$578,400	$578,400	2.07	1010	SINGLE FAM MDL01	LCD	1	2016	$343,500	$234,900	$578,400	$501,000	11/01/2011	$308,500	01/12/2002	$544,900	$544,900	17:29:25	944
88	1 HAMILTON LN	201/  62/  /  / 	  2467/0958	$156,600	$156,600	0.26	1010	SINGLE FAM MDL01	LCD	1	2016	$43,200	$113,400	$156,600	$0	06/15/2000	$55,000	04/12/1994	$112,100	$112,100	17:29:29	945
95	2 EAST THETFORD RD	201/  69/  /  / 	  2501/0649	$542,700	$542,700	0.72	1040	TWO FAMILY		1	2016	$335,100	$207,600	$542,700	$280,000	11/21/2000	$140,000	02/03/1993	$476,200	$476,200	17:29:32	946
117	25 PLEASANT ST	201/  80/  0010/  / 	  3470/0508	$406,300	$406,300	0.00	102R	CONDO NL  MDL-01	LCD	2	2016	$406,300	$0	$406,300	$390,000	11/27/2007	$295,000	09/03/2003	$388,500	$388,500	17:29:36	947
29	14 MARKET ST	201/  22/  /  / 	  4339/0611	$656,100	$656,100	3.91	1010	SINGLE FAM MDL01	LCD	1	2016	$420,400	$235,700	$656,100	$2,666	01/23/2018	$294,000	10/02/2000	$601,100	$601,100	17:29:38	948
30	10 MARKET ST	201/  23/  /  / 	  3959/0892	$484,900	$484,900	1.38	1010	SINGLE FAM MDL01	LCD	1	2016	$266,700	$218,200	$484,900	$278,533	03/04/2013			$435,500	$435,500	17:29:40	949
33	6 MARKET ST	201/  26/  /  / 	  4368/0297	$328,000	$328,000	0.29	1010	SINGLE FAM MDL01	LCD	1	2016	$176,400	$151,600	$328,000	$0	06/19/2018	$329,067	06/25/2014	$301,900	$301,900	17:29:42	950
921	77 ACORN HILL RD	408/  64/  2000/  / 	  2446/0463	$507,600	$551,500	12.12	1090	MULTI HSES		2	2016	$302,400	$249,100	$551,500	$0	02/10/2000	$65,000	07/31/1985	$396,400	$436,200	17:29:44	951
934	108 FRANKLIN HILL RD	408/  70/  1000/  / 	  2503/0991	$1,200	$222,900	15.7	6115	WPMR-5	R	1	2016	$0	$222,900	$222,900	$2,667	11/30/2000	$47,000	09/04/1996	$1,200	$174,700	17:29:47	952
939	96 FRANKLIN HILL RD	408/  71/  1000/  / 	  2503/0992	$841,300	$1,036,700	47.12	1010	SINGLE FAM MDL01	RD	3	2016	$596,300	$440,400	$1,036,700	$2,667	11/30/2000	$585,000	09/13/1995	$811,400	$990,700	17:29:51	953
962	179 DORCHESTER RD	409/  15/  /  / 	  4313/0720	$451,100	$451,100	0.42	1010	SINGLE FAM MDL01	LCD	1	2016	$338,700	$112,400	$451,100	$460,000	09/25/2017	$392,533	06/17/2013	$429,300	$429,300	17:29:54	954
969	45 ACORN HILL RD	409/  22/  /  / 	  3470/0235	$299,400	$299,400	4.4	1010	SINGLE FAM MDL01	RD	1	2016	$143,300	$156,100	$299,400	$0	11/26/2007	$85,000	08/30/1996	$222,700	$222,700	17:29:57	955
977	8 ACORN HILL RD	409/  30/  /  / 	  4298/0327	$776,700	$776,700	5	1010	SINGLE FAM MDL01	RD	1	2016	$584,200	$192,500	$776,700	$732,000	07/17/2017	$715,000	06/24/2015	$718,100	$718,100	17:30:01	956
899	21 HARDSCRABBLE LN	408/  54/  /  / 	  4334/0863	$908,300	$1,129,600	30.3	1010	SINGLE FAM MDL01	RD	1	2016	$642,200	$487,400	$1,129,600	$1,200,000	12/28/2017	$900,000	09/08/1999	$872,000	$1,072,900	17:30:02	957
875	43 FRANKLIN HILL RD	408/  37/  /  / 	    PC/2003	$663,100	$663,100	3.65	1010	SINGLE FAM MDL01	RD	1	2016	$434,800	$228,300	$663,100	$0	09/24/2003	$143,000	05/01/2000	$612,900	$612,900	17:30:05	958
877	73 FRANKLIN HILL RD	408/  39/  /  / 	  4414/0452	$784,200	$871,700	11.34	1010	SINGLE FAM MDL01	RD	1	2016	$468,400	$403,300	$871,700	$795,000	01/31/2019	$545,000	12/13/1999	$723,800	$803,000	17:30:06	959
881	56 HORTON LN	408/  43/  /  / 	  2510/0926	$1,562,300	$1,644,300	20	1010	SINGLE FAM MDL01	RD	1	2016	$1,181,700	$462,600	$1,644,300	$485,000	01/12/2001	$80,000	12/15/1980	$1,351,400	$1,425,900	17:30:09	960
895	181 ACORN HILL RD	408/  50/  /  / 	  3891/0463	$941,900	$1,026,500	11.65	1010	SINGLE FAM MDL01	RD	1	2016	$743,700	$282,800	$1,026,500	$0	06/15/2012	$765,000	06/28/2006	$767,300	$843,900	17:30:11	961
896	11 HIGHBRIDGE RD	408/  51/  /  / 	  2470/0120	$1,387,300	$1,470,000	14.9	1010	SINGLE FAM MDL01	RD	1	2016	$1,117,300	$352,700	$1,470,000	$960,000	06/24/2000	$190,000	02/10/1992	$1,193,200	$1,268,000	17:30:15	962
898	11 HARDSCRABBLE LN	408/  53/  /  / 	  4335/0100	$1,200	$425,300	13.5	6226	HWUN-6	RD	1	2016	$0	$425,300	$425,300	$375,000	12/29/2017	$900,000	09/08/1999	$1,200	$316,200	17:30:19	963
839	39 PLEASANT ST	408/  2/  /  / 	  4584/ 724	$714,600	$900,500	41.97	1010	SINGLE FAM MDL01	LCD	1	2016	$534,600	$365,900	$900,500	$0	12/14/2020	$800,000	06/15/2018	$610,600	$773,800	17:30:20	964
768	150 ORFORD RD	407/  87/  /  / 	  2495/0263	$837,000	$837,000	2.2	3400	OFFICE BLD  MDL-94	RD	1	2016	$621,200	$215,800	$837,000	$0	10/23/2000			$632,200	$632,200	17:30:23	965
771	1 PINNACLE RD	407/  90/  /  / 	  3464/0860	$488,900	$488,900	5.4	0101	Single Fam	RD	1	2016	$283,000	$205,900	$488,900	$360,000	11/02/2007	$265,000	08/13/2002	$377,000	$377,000	17:30:27	966
785	65 PINNACLE RD	407/  97/  /  / 	  3866/0622	$1,138,100	$1,375,300	69.00	1010	SINGLE FAM MDL01	RD	2	2016	$824,000	$551,300	$1,375,300	$0	03/20/2012	$675,000	12/14/2001	$1,099,200	$1,314,600	17:30:30	967
799	112 HIGHBRIDGE RD	407/  109/  /  / 	  3926/0840	$558,800	$558,800	5.1	1010	SINGLE FAM MDL01	RD	1	2016	$375,900	$182,900	$558,800	$0	10/24/2012	$555,000	10/15/2007	$524,800	$524,800	17:30:33	968
27	22 MARKET ST	201/  20/  /  / 	  3701/0145	$536,700	$536,700	2.08	1010	SINGLE FAM MDL01	LCD	1	2016	$326,700	$210,000	$536,700	$0	05/17/2010	$437,533	08/21/2008	$509,800	$509,800	17:30:37	969
36	18 ON THE COMMON	201/  29/  /  / 	  4469/0248	$719,200	$719,200	2.2	3400	OFFICE BLD  MDL-94	LCD	1	2016	$303,000	$416,200	$719,200	$775,000	09/30/2019	$950,000	05/01/2007	$723,300	$723,300	17:30:41	970
51	6 ON THE COMMON UNIT #2	201/  35/  0020/  / 	  3856/0468	$160,700	$160,700	0	1021	CONDO NL  MDL-05	LCD	1	2016	$160,700	$0	$160,700	$107,133	02/07/2012	$4,000	06/28/1999	$144,300	$144,300	17:30:44	971
52	6 ON THE COMMON UNIT #3	201/  35/  0030/  / 	  3943/0473	$157,100	$157,100	0	1021	CONDO NL  MDL-05	LCD	1	2016	$157,100	$0	$157,100	$150,000	12/27/2012	$132,000	02/14/2005	$141,100	$141,100	17:30:46	972
53	6 ON THE COMMON UNIT #4	201/  35/  0040/  / 	  4220/0472	$181,500	$181,500	0	1021	CONDO NL  MDL-05	LCD	1	2016	$181,500	$0	$181,500	$176,000	07/14/2016	$140,000	07/30/2013	$162,700	$162,700	17:30:49	973
1387	50 PONY HILL LN	416/  21/  /  / 	  4339/0351	$2,800	$356,000	31	6234	HWUNR-4	RD	1	2016	$0	$356,000	$356,000	$0	01/22/2018	$120,000	06/29/1999	$2,800	$283,500	17:30:51	974
1406	128 ORFORDVILLE RD	417/  5/  /  / 	  2495/0444	$933,700	$1,388,500	77.6	1010	SINGLE FAM MDL01	RD	1	2016	$703,700	$684,800	$1,388,500	$200,000	10/24/2000	$150,000	03/25/1992	$1,029,200	$1,301,500	17:30:53	975
1462	622 DORCHESTER RD	420/  22/  /  / 	  2459/0214	$592,900	$755,800	73.67	1010	SINGLE FAM MDL01	ELD	1	2016	$316,800	$439,000	$755,800	$449,000	05/01/2000	$431,000	12/13/1999	$497,100	$643,300	17:30:54	976
1298	420 DORCHESTER RD	414/  53/  /  / 	  4350/0600	$1,180,800	$1,317,900	29.24	1010	SINGLE FAM MDL01	ELD	1	2016	$1,009,200	$308,700	$1,317,900	$1,300,000	03/29/2018	$535,000	08/14/2003	$1,125,800	$1,250,300	17:30:57	977
1319	266 DORCHESTER RD	414/  63/  /  / 	  4204/0599	$19,200	$195,400	20	1060	AC LND IMP	RD	1	2016	$4,000	$191,400	$195,400	$0	05/12/2016	$455,000	06/22/2009	$24,800	$163,200	17:31:02	978
1335	34 HARDSCRABBLE LN	415/  11/  /  / 	  2416/0844	$562,600	$562,600	20	1010	SINGLE FAM MDL01	RD	1	2016	$307,900	$254,700	$562,600	$249,000	05/07/1999	$95,000	09/14/1988	$553,200	$553,200	17:31:05	979
1340	65 POUT POND LN	415/  15/  /  / 	  4488/ 166	$420,500	$420,500	5.02	1080	SFR/ACC UNIT	RD	1	2016	$225,000	$195,500	$420,500	$399,000	12/16/2019	$325,000	07/11/2000	$501,000	$501,000	17:31:09	980
1341	67 POUT POND LN	415/  16/  /  / 	  4427/0561	$738,700	$738,700	6.11	1010	SINGLE FAM MDL01	RD	1	2016	$536,200	$202,500	$738,700	$0	04/18/2019	$550,000	04/15/2000	$771,900	$771,900	17:31:11	981
1344	75+77 POUT POND LN	415/  19/  /  / 	  4048/0440	$796,700	$1,300,800	298.1	1010	SINGLE FAM MDL01	RD	1	2016	$518,400	$782,400	$1,300,800	$1,462,533	04/04/2014	$4,000	06/23/1992	$774,200	$1,236,500	17:31:12	982
1263	307 DORCHESTER RD	414/  32/  /  / 	  4232/0263	$326,500	$565,000	37.5	1010	SINGLE FAM MDL01	RD	1	2016	$156,000	$409,000	$565,000	$0	09/06/2016			$285,600	$501,900	17:31:15	983
787	67+69 PINNACLE RD	407/  99/  /  / 	  1830/ 743	$429,700	$429,700	0.7	1090	MULTI HSES	RD	2	2016	$263,200	$166,500	$429,700	$95,053	10/31/1989			$342,900	$342,900	17:31:18	984
963	181 DORCHESTER RD	409/  16/  /  / 	  3876/0956	$484,900	$484,900	0.59	3400	OFFICE BLD  MDL-94	LCD	1	2016	$245,600	$239,300	$484,900	$325,000	04/27/2012			$429,200	$429,200	17:31:22	985
1058	294 BAKER HILL RD	410/  3/  /  / 	  4519/ 343	$26,400	$280,200	26	1060	AC LND IMP	RD	1	2016	$9,400	$270,800	$280,200	$396,933	05/14/2020			$21,300	$222,700	17:31:23	986
1277	443 DORCHESTER RD	414/  44/  /  / 	  4193/0233	$13,900	$294,200	149	6334	OTUNR-4	ELD	1	2016	$0	$294,200	$294,200	$50,000	03/15/2016			$13,900	$261,000	17:31:26	987
1363	461 DORCHESTER RD	415/  29/  /  / 	  3850/0766	$8,500	$89,400	112	1320	RES ACLNUD	MFD	1	2016	$0	$89,400	$89,400	$75,000	12/29/2011			$7,600	$80,700	17:31:28	988
1448	615 DORCHESTER RD	420/  8/  /  / 	  2105/0870	$183,000	$282,000	15.1	1300	RES ACLNDV	ELD	1	2016	$0	$282,000	$282,000	$4,000	08/20/1994	$160,000	01/26/1990	$142,000	$241,500	17:31:32	989
100264	80 NORTH THETFORD RD	404/  51/  /  / 	  3700/0068	$400	$208,200	11.46	6334	OTUNR-4	RD	1	2016	$0	$208,200	$208,200	$0	04/12/2010	$125,000	10/08/2002	$400	$185,900	17:31:36	990
100583	95 DARTMOUTH COLLEGE HY #1234	401/  55/  123/  / 	  2327/0460	$1,848,200	$1,848,200	0.00	904C	PRI SCHOOL  MDL-94	BD	4	2016	$1,848,200	$0	$1,848,200	$750,000	07/08/1998			$1,690,400	$1,690,400	17:31:38	991
101162	15 MAIN ST	201/  77/  E/  / 	  4157/0986	$526,400	$526,400	0.80	0912	HISTORICAL/APT	LCD	1	2016	$273,300	$253,100	$526,400	$553,000	09/17/2015	$525,000	05/12/2010	$487,300	$487,300	17:31:42	992
1070	168 BAKER HILL RD	410/  11/  /  / 	  3718/0518	$231,900	$231,900	9.2	1030	MOBILE HOM  MDL-02	RD	1	2016	$62,100	$169,800	$231,900	$0	07/06/2010			$183,100	$183,100	17:31:44	993
1075	Problem loading parcel PID 1075, Map 410 Lot 13.1
1077	44 BAILEY HILL LN	410/  33/  2000/  / 	  3848/0046	$30,700	$997,900	525	6234	HWUNR-4	RD	1	2016	$0	$997,900	$997,900	$0	12/30/2011	$1,330,000	09/15/2006	$30,700	$909,100	17:31:52	995
1078	99 BEAR HILL LN	410/  15/  /  / 	  4008/0854	$304,800	$304,800	6.2	1010	SINGLE FAM MDL01	RD	1	2016	$200,900	$103,900	$304,800	$289,000	09/04/2013	$170,000	05/08/2003	$248,800	$248,800	17:31:57	996
1081	103 BEAR HILL LN	410/  18/  /  / 	  3869/0217	$100	$92,100	0.94	6133	WPUNR-3	RD	1	2016	$0	$92,100	$92,100	$0	03/15/2012	$65,000	11/16/2007	$100	$63,500	17:31:59	997
1082	107 BEAR HILL LN	410/  19/  /  / 	  3380/0854	$129,600	$129,600	0.91	1010	SINGLE FAM MDL01	RD	1	2016	$33,700	$95,900	$129,600	$0	02/15/2007	$5,000	12/07/1987	$121,600	$121,600	17:32:00	998
1083	111 BEAR HILL LN	410/  20/  /  / 	  3869/0217	$3,900	$572,000	116	6333	OTUNR-3	RD	1	2016	$0	$572,000	$572,000	$0	03/15/2012	$350,000	02/18/2005	$3,900	$491,600	17:32:02	999
1084	102 BEAR HILL LN	410/  21/  /  / 	  3869/0217	$100	$33,700	0.63	6133	WPUNR-3	RD	1	2016	$0	$33,700	$33,700	$0	03/15/2012	$36,000	01/04/2008	$100	$23,200	17:32:06	1000
1085	38 BAILEY HILL LN	410/  22/  /  / 	  3869/0214	$1,300	$140,400	13.28	6124	WPUN-4	RD	1	2016	$0	$140,400	$140,400	$0	03/21/2012			$1,300	$108,100	17:32:09	1001
1087	24 BAILEY HILL LN	410/  24/  /  / 	  3657/0390	$83,500	$83,500	8	1300	RES ACLNDV	RD	1	2016	$0	$83,500	$83,500	$0	10/27/2009	$60,000	09/02/2004	$68,100	$68,100	17:32:10	1002
1091	205 BAKER HILL RD	410/  28/  /  / 	  1245/ 349	$234,400	$234,400	1.93	1010	SINGLE FAM MDL01	RD	1	2016	$89,200	$145,200	$234,400	$0	03/18/1975			$176,000	$176,000	17:32:12	1003
1092	215 BAKER HILL RD	410/  29/  /  / 	  2354/0060	$470,800	$470,800	4.06	1010	SINGLE FAM MDL01	RD	1	2016	$309,500	$161,300	$470,800	$168,000	11/06/1998	$149,000	07/01/1997	$434,500	$434,500	17:32:15	1004
1093	7 CLAFLIN LN	410/  30/  /  / 	  4179/ 709	$139,200	$139,200	7.89	1300	RES ACLNDV	RD	1	2016	$0	$139,200	$139,200	$52,000	12/17/2015	$73,000	04/07/1980	$113,400	$113,400	17:32:17	1005
1094	15 CLAFLIN LN	410/  31/  /  / 	  4612/ 260	$420,500	$420,500	17.7	1010	SINGLE FAM MDL01	RD	1	2016	$179,900	$240,600	$420,500	$405,000	03/17/2021			$347,500	$347,500	17:32:19	1006
1096	42 CLAFLIN LN	410/  33/  1000/  / 	  4557/ 709	$1,862,900	$2,324,500	77.52	1090	MULTI HSES	RD	3	2016	$1,543,900	$780,600	$2,324,500	$2,575,000	09/24/2020	$1,550,000	10/05/2009	$1,486,100	$1,818,600	17:32:22	1007
1098	25 PICO RD	410/  35/  /  / 	  4040/0208	$1,800	$227,800	26	6236	HWUNR-6	RD	1	2016	$0	$227,800	$227,800	$0	02/10/2014	$27,000	02/12/1999	$1,800	$184,200	17:32:25	1008
1102	65 PICO RD	410/  39/  /  / 	  3550/0554	$229,000	$229,000	2.44	1010	SINGLE FAM MDL01	RD	1	2016	$94,200	$134,800	$229,000	$180,000	09/15/2008			$172,200	$172,200	17:32:29	1009
1104	7 BLISS LN	410/  41/  /  / 	  4328/0018	$724,900	$969,700	40.83	1010	SINGLE FAM MDL01	RD	1	2016	$535,000	$434,700	$969,700	$0	11/29/2017	$795,000	02/10/2014	$683,600	$899,600	17:32:33	1010
1105	31 BLISS LN	410/  42/  /  / 	  3497/0389	$725,500	$970,800	42.00	1010	SINGLE FAM MDL01	RD	1	2016	$538,000	$432,800	$970,800	$810,000	03/06/2008	$4,000	08/19/1988	$664,500	$880,800	17:32:36	1011
692	13 NORTH THETFORD RD	407/  32/  /  / 	  2495/0042	$798,100	$798,100	3.72	1090	MULTI HSES	RD	2	2016	$570,600	$227,500	$798,100	$500,000	10/29/2000	$8,500	06/24/1988	$668,200	$668,200	17:32:39	1012
1109	74 BLISS LN	410/  46/  1000/  / 	  4046/0956	$868,500	$1,143,300	54.35	1010	SINGLE FAM MDL01	RD	2	2016	$653,900	$489,400	$1,143,300	$1,695,000	03/27/2014	$1,025,000	06/04/2012	$809,600	$1,059,100	17:32:43	1013
694	17 NORTH THETFORD RD	407/  34/  /  / 	  3793/0253	$343,200	$343,200	2.03	1010	SINGLE FAM MDL01	RD	1	2016	$191,000	$152,200	$343,200	$245,000	05/17/2011	$113,000	06/30/1998	$277,700	$277,700	17:32:46	1014
1111	60 BLISS LN	410/  48/  /  / 	  1327/0271	$128,800	$128,800	2.9	1300	RES ACLNDV	RD	1	2016	$0	$128,800	$128,800	$0				$103,700	$103,700	17:32:50	1015
1112	54 BLISS LN	410/  49/  /  / 	  1677/ 894	$365,300	$365,300	3	1010	SINGLE FAM MDL01	RD	1	2016	$196,600	$168,700	$365,300	$4,000	07/02/1981			$296,300	$296,300	17:32:52	1016
1113	50 BLISS LN	410/  50/  /  / 	   PRO/2000	$296,000	$528,800	70.9	1030	MOBILE HOM  MDL-02	RD	1	2016	$73,200	$455,600	$528,800	$0	10/02/2000			$225,000	$435,900	17:32:53	1017
695	21 NORTH THETFORD RD	407/  35/  /  / 	002784/0570	$373,100	$373,100	7.97	1010	SINGLE FAM MDL01	RD	1	2016	$179,300	$193,800	$373,100	$0	02/27/2003	$147,000	08/11/1999	$296,600	$296,600	17:32:55	1018
706	30 NORTH THETFORD RD	407/  46/  /  / 	  2482/0411	$410,100	$410,100	4.9	1010	SINGLE FAM MDL01	RD	1	2016	$213,600	$196,500	$410,100	$189,000	08/22/2000	$165,000	08/08/1994	$360,800	$360,800	17:32:57	1019
960	175 DORCHESTER RD	409/  13/  /  / 	  1990/0036	$324,700	$324,700	0.43	0101	Single Fam	LCD	1	2016	$209,600	$115,100	$324,700	$100,000	09/23/1992			$307,400	$307,400	17:33:00	1020
961	177 DORCHESTER RD	409/  14/  /  / 	  0880/0574	$627,600	$627,600	2.80	906I	CHURCH ETC  MDL-96	LCD	2	2016	$383,800	$243,800	$627,600	$0				$550,700	$550,700	17:33:02	1021
964	15 DERBY LN	409/  17/  /  / 	  4501/ 324	$211,200	$211,200	4.1	1300	RES ACLNDV	LCD	1	2016	$0	$211,200	$211,200	$218,700	02/18/2020			$232,600	$232,600	17:33:05	1022
965	183 DORCHESTER RD (LCAB)	409/  18/  /  / 	 	$755,500	$755,500	1.3	903C	MUNICPAL  MDL-94	LCD	1	2016	$524,400	$231,100	$755,500	$0				$648,300	$648,300	17:33:09	1023
1121	305 BAKER HILL RD	410/  58/  /  / 	  1880/0011	$369,900	$369,900	1.1	1010	SINGLE FAM MDL01	RD	1	2016	$221,000	$148,900	$369,900	$10,000	09/14/1990			$298,300	$298,300	17:33:11	1024
