PID	Street Address	MBLU	Book&Page	Assessment	Appraisal	Lot Size (acres)	Land Use Code	Description	Zoning District	# Buildings	Appr. Year	Improvements	Land	Total	Recent Sale Price	Recent Sale Date	Prev Sale Price	Prev Sale Date	Prev. Assess.	Prev. Apprais	
291	85 RIVER RD	401/  78/  /  / 	  4102/0216	$6,400	$139,200	20	6515	FARMR-5	RD	1	2016	$0	$139,200	$139,200	$550,000	12/19/2014			$6,400	$117,400	13:45:16	919
303	23 WASHBURN HILL RD	402/  11/  /  / 	  3835/0890	$571,300	$571,300	7.90	1040	TWO FAMILY	RD	2	2016	$392,100	$179,200	$571,300	$0	11/16/2011	$20,650	12/18/1999	$453,700	$453,700	13:45:20	920
317	71 PRESTON RD	402/  25/  /  / 	  2411/0774	$514,700	$514,700	2	1010	SINGLE FAM MDL01		1	2016	$361,800	$152,900	$514,700	$289,500	08/06/1999	$155,000	08/21/1989	$489,300	$489,300	13:45:23	921
122	32 PLEASANT ST	201/  85/  /  / 	  4599/ 918	$406,300	$406,300	0.7	1010	SINGLE FAM MDL01	LCD	1	2016	$273,000	$133,300	$406,300	$0	02/23/2021	$375,000	01/28/2005	$329,500	$329,500	13:45:27	922
124	26+28 PLEASANT ST	201/  87/  /  / 	  4171/ 903	$577,900	$577,900	1	1050	THREE FAM	LCD	2	2016	$354,900	$223,000	$577,900	$455,000	11/17/2015			$466,900	$466,900	13:45:32	923
142	11 DORCHESTER RD	201/  99/  /  / 	  4466/0210	$377,200	$377,200	1.71	1010	SINGLE FAM MDL01	LCD	1	2016	$167,300	$209,900	$377,200	$365,000	09/19/2019	$350,000	12/18/2007	$375,100	$375,100	13:45:34	924
152	38 HIGH ST	201/  105/  /  / 	  2446/0833	$260,000	$260,000	0.22	1010	SINGLE FAM MDL01	LCD	1	2016	$175,200	$84,800	$260,000	$0	02/15/2000	$4,000	08/08/1960	$201,200	$201,200	13:45:37	925
169	12 CREAMERY LN	201/  119/  /  / 	  4210/0547	$265,300	$265,300	0.61	1010	SINGLE FAM MDL01	LCD	1	2016	$154,200	$111,100	$265,300	$0	06/03/2016	$90,000	12/10/2013	$223,000	$223,000	13:45:41	926
180	19 ROCKY HILL LN	201/  130/  /  / 	  3840/0869	$812,100	$882,500	18.7	1010	SINGLE FAM MDL01		1	2016	$597,800	$284,700	$882,500	$0	12/06/2011	$653,000	07/19/2011	$783,600	$847,600	13:45:43	927
201	114 DARTMOUTH COLLEGE HY	401/  13/  1000/  / 	  4596/  46	$475,300	$592,200	29.93	1010	SINGLE FAM MDL01	RD	1	2016	$340,500	$251,700	$592,200	$580,000	01/21/2021	$501,200	09/30/2008	$451,500	$579,300	13:45:46	928
202	20 PRESTON RD	401/  13/  2000/  / 	  2400/0641	$685,600	$1,166,800	112.33	1010	SINGLE FAM MDL01	RD	1	2016	$392,300	$774,500	$1,166,800	$0	05/12/1999	$320,000	12/28/1995	$605,700	$1,042,300	13:45:48	929
100122	378 DORCHESTER RD	414/  55/  /  / 	  4246/0965	$546,700	$667,300	30	1010	SINGLE FAM MDL01	R	1	2016	$386,900	$280,400	$667,300	$0	10/09/2016	$115,000	07/17/2000	$441,700	$550,700	13:45:49	930
55	6 ON THE COMMON UNIT #6	201/  35/  0060/  / 	  2558/0753	$168,600	$168,600	0	1021	CONDO NL  MDL-05	CD	1	2016	$168,600	$0	$168,600	$2,666	06/21/2001	$94,500	06/29/2000	$151,200	$151,200	13:45:54	931
57	2 ON THE COMMON	201/  37/  /  / 	  4472/0485	$925,900	$925,900	1.4	1010	SINGLE FAM MDL01	LCD	1	2016	$695,900	$230,000	$925,900	$985,000	10/10/2019	$275,000	01/10/2003	$916,600	$916,600	13:45:56	932
62	30 UNION ST	201/  42/  /  / 	  2469/0823	$649,200	$649,200	0.46	1010	SINGLE FAM MDL01	LCD	2	2016	$485,300	$163,900	$649,200	$174,000	06/23/2000			$576,100	$576,100	13:45:58	933
65	24 UNION ST	201/  45/  /  / 	  4164/ 281	$544,900	$544,900	1.1	1010	SINGLE FAM MDL01	LCD	1	2016	$316,000	$228,900	$544,900	$0	10/01/2015	$460,000	04/26/2013	$489,500	$489,500	13:46:02	934
67	20 UNION ST (BIG ROCK)	201/  47/  /  / 	  3059/0499	$103,200	$103,200	12.82	9200	NON PROFIT  MDL-00	LCD	1	2016	$0	$103,200	$103,200	$0	09/29/2004	$475,000	05/29/2001	$87,400	$87,400	13:46:05	935
77	13 UNION ST	201/  51/  2000/  / 	  3831/0623	$578,400	$578,400	2.07	1010	SINGLE FAM MDL01	LCD	1	2016	$343,500	$234,900	$578,400	$501,000	11/01/2011	$308,500	01/12/2002	$544,900	$544,900	13:46:08	936
88	1 HAMILTON LN	201/  62/  /  / 	  2467/0958	$156,600	$156,600	0.26	1010	SINGLE FAM MDL01	LCD	1	2016	$43,200	$113,400	$156,600	$0	06/15/2000	$55,000	04/12/1994	$112,100	$112,100	13:46:11	937
95	2 EAST THETFORD RD	201/  69/  /  / 	  2501/0649	$542,700	$542,700	0.72	1040	TWO FAMILY		1	2016	$335,100	$207,600	$542,700	$280,000	11/21/2000	$140,000	02/03/1993	$476,200	$476,200	13:46:13	938
117	25 PLEASANT ST	201/  80/  0010/  / 	  3470/0508	$406,300	$406,300	0.00	102R	CONDO NL  MDL-01	LCD	2	2016	$406,300	$0	$406,300	$390,000	11/27/2007	$295,000	09/03/2003	$388,500	$388,500	13:46:15	939
29	14 MARKET ST	201/  22/  /  / 	  4339/0611	$656,100	$656,100	3.91	1010	SINGLE FAM MDL01	LCD	1	2016	$420,400	$235,700	$656,100	$2,666	01/23/2018	$294,000	10/02/2000	$601,100	$601,100	13:46:16	940
30	10 MARKET ST	201/  23/  /  / 	  3959/0892	$484,900	$484,900	1.38	1010	SINGLE FAM MDL01	LCD	1	2016	$266,700	$218,200	$484,900	$278,533	03/04/2013			$435,500	$435,500	13:46:18	941
33	6 MARKET ST	201/  26/  /  / 	  4368/0297	$328,000	$328,000	0.29	1010	SINGLE FAM MDL01	LCD	1	2016	$176,400	$151,600	$328,000	$0	06/19/2018	$329,067	06/25/2014	$301,900	$301,900	13:46:20	942
921	77 ACORN HILL RD	408/  64/  2000/  / 	  2446/0463	$507,600	$551,500	12.12	1090	MULTI HSES		2	2016	$302,400	$249,100	$551,500	$0	02/10/2000	$65,000	07/31/1985	$396,400	$436,200	13:46:24	943
934	108 FRANKLIN HILL RD	408/  70/  1000/  / 	  2503/0991	$1,200	$222,900	15.7	6115	WPMR-5	R	1	2016	$0	$222,900	$222,900	$2,667	11/30/2000	$47,000	09/04/1996	$1,200	$174,700	13:46:27	944
939	96 FRANKLIN HILL RD	408/  71/  1000/  / 	  2503/0992	$841,300	$1,036,700	47.12	1010	SINGLE FAM MDL01	RD	3	2016	$596,300	$440,400	$1,036,700	$2,667	11/30/2000	$585,000	09/13/1995	$811,400	$990,700	13:46:32	945
962	179 DORCHESTER RD	409/  15/  /  / 	  4313/0720	$451,100	$451,100	0.42	1010	SINGLE FAM MDL01	LCD	1	2016	$338,700	$112,400	$451,100	$460,000	09/25/2017	$392,533	06/17/2013	$429,300	$429,300	13:46:35	946
969	45 ACORN HILL RD	409/  22/  /  / 	  3470/0235	$299,400	$299,400	4.4	1010	SINGLE FAM MDL01	RD	1	2016	$143,300	$156,100	$299,400	$0	11/26/2007	$85,000	08/30/1996	$222,700	$222,700	13:46:37	947
977	8 ACORN HILL RD	409/  30/  /  / 	  4298/0327	$776,700	$776,700	5	1010	SINGLE FAM MDL01	RD	1	2016	$584,200	$192,500	$776,700	$732,000	07/17/2017	$715,000	06/24/2015	$718,100	$718,100	13:46:38	948
899	21 HARDSCRABBLE LN	408/  54/  /  / 	  4334/0863	$908,300	$1,129,600	30.3	1010	SINGLE FAM MDL01	RD	1	2016	$642,200	$487,400	$1,129,600	$1,200,000	12/28/2017	$900,000	09/08/1999	$872,000	$1,072,900	13:46:42	949
875	43 FRANKLIN HILL RD	408/  37/  /  / 	    PC/2003	$663,100	$663,100	3.65	1010	SINGLE FAM MDL01	RD	1	2016	$434,800	$228,300	$663,100	$0	09/24/2003	$143,000	05/01/2000	$612,900	$612,900	13:46:44	950
877	73 FRANKLIN HILL RD	408/  39/  /  / 	  4414/0452	$784,200	$871,700	11.34	1010	SINGLE FAM MDL01	RD	1	2016	$468,400	$403,300	$871,700	$795,000	01/31/2019	$545,000	12/13/1999	$723,800	$803,000	13:46:46	951
881	56 HORTON LN	408/  43/  /  / 	  2510/0926	$1,562,300	$1,644,300	20	1010	SINGLE FAM MDL01	RD	1	2016	$1,181,700	$462,600	$1,644,300	$485,000	01/12/2001	$80,000	12/15/1980	$1,351,400	$1,425,900	13:46:49	952
895	181 ACORN HILL RD	408/  50/  /  / 	  3891/0463	$941,900	$1,026,500	11.65	1010	SINGLE FAM MDL01	RD	1	2016	$743,700	$282,800	$1,026,500	$0	06/15/2012	$765,000	06/28/2006	$767,300	$843,900	13:46:51	953
896	11 HIGHBRIDGE RD	408/  51/  /  / 	  2470/0120	$1,387,300	$1,470,000	14.9	1010	SINGLE FAM MDL01	RD	1	2016	$1,117,300	$352,700	$1,470,000	$960,000	06/24/2000	$190,000	02/10/1992	$1,193,200	$1,268,000	13:46:55	954
898	11 HARDSCRABBLE LN	408/  53/  /  / 	  4335/0100	$1,200	$425,300	13.5	6226	HWUN-6	RD	1	2016	$0	$425,300	$425,300	$375,000	12/29/2017	$900,000	09/08/1999	$1,200	$316,200	13:46:59	955
839	39 PLEASANT ST	408/  2/  /  / 	  4584/ 724	$714,600	$900,500	41.97	1010	SINGLE FAM MDL01	LCD	1	2016	$534,600	$365,900	$900,500	$0	12/14/2020	$800,000	06/15/2018	$610,600	$773,800	13:47:01	956
768	150 ORFORD RD	407/  87/  /  / 	  2495/0263	$837,000	$837,000	2.2	3400	OFFICE BLD  MDL-94	RD	1	2016	$621,200	$215,800	$837,000	$0	10/23/2000			$632,200	$632,200	13:47:04	957
771	1 PINNACLE RD	407/  90/  /  / 	  3464/0860	$488,900	$488,900	5.4	0101	Single Fam	RD	1	2016	$283,000	$205,900	$488,900	$360,000	11/02/2007	$265,000	08/13/2002	$377,000	$377,000	13:47:07	958
785	65 PINNACLE RD	407/  97/  /  / 	  3866/0622	$1,138,100	$1,375,300	69.00	1010	SINGLE FAM MDL01	RD	2	2016	$824,000	$551,300	$1,375,300	$0	03/20/2012	$675,000	12/14/2001	$1,099,200	$1,314,600	13:47:10	959
799	112 HIGHBRIDGE RD	407/  109/  /  / 	  3926/0840	$558,800	$558,800	5.1	1010	SINGLE FAM MDL01	RD	1	2016	$375,900	$182,900	$558,800	$0	10/24/2012	$555,000	10/15/2007	$524,800	$524,800	13:47:12	960
27	22 MARKET ST	201/  20/  /  / 	  3701/0145	$536,700	$536,700	2.08	1010	SINGLE FAM MDL01	LCD	1	2016	$326,700	$210,000	$536,700	$0	05/17/2010	$437,533	08/21/2008	$509,800	$509,800	13:47:13	961
36	18 ON THE COMMON	201/  29/  /  / 	  4469/0248	$719,200	$719,200	2.2	3400	OFFICE BLD  MDL-94	LCD	1	2016	$303,000	$416,200	$719,200	$775,000	09/30/2019	$950,000	05/01/2007	$723,300	$723,300	13:47:15	962
51	6 ON THE COMMON UNIT #2	201/  35/  0020/  / 	  3856/0468	$160,700	$160,700	0	1021	CONDO NL  MDL-05	LCD	1	2016	$160,700	$0	$160,700	$107,133	02/07/2012	$4,000	06/28/1999	$144,300	$144,300	13:47:19	963
52	6 ON THE COMMON UNIT #3	201/  35/  0030/  / 	  3943/0473	$157,100	$157,100	0	1021	CONDO NL  MDL-05	LCD	1	2016	$157,100	$0	$157,100	$150,000	12/27/2012	$132,000	02/14/2005	$141,100	$141,100	13:47:21	964
53	6 ON THE COMMON UNIT #4	201/  35/  0040/  / 	  4220/0472	$181,500	$181,500	0	1021	CONDO NL  MDL-05	LCD	1	2016	$181,500	$0	$181,500	$176,000	07/14/2016	$140,000	07/30/2013	$162,700	$162,700	13:47:23	965
1387	50 PONY HILL LN	416/  21/  /  / 	  4339/0351	$2,800	$356,000	31	6234	HWUNR-4	RD	1	2016	$0	$356,000	$356,000	$0	01/22/2018	$120,000	06/29/1999	$2,800	$283,500	13:47:27	966
1406	128 ORFORDVILLE RD	417/  5/  /  / 	  2495/0444	$933,700	$1,388,500	77.6	1010	SINGLE FAM MDL01	RD	1	2016	$703,700	$684,800	$1,388,500	$200,000	10/24/2000	$150,000	03/25/1992	$1,029,200	$1,301,500	13:47:29	967
1462	622 DORCHESTER RD	420/  22/  /  / 	  2459/0214	$592,900	$755,800	73.67	1010	SINGLE FAM MDL01	ELD	1	2016	$316,800	$439,000	$755,800	$449,000	05/01/2000	$431,000	12/13/1999	$497,100	$643,300	13:47:32	968
1298	420 DORCHESTER RD	414/  53/  /  / 	  4350/0600	$1,180,800	$1,317,900	29.24	1010	SINGLE FAM MDL01	ELD	1	2016	$1,009,200	$308,700	$1,317,900	$1,300,000	03/29/2018	$535,000	08/14/2003	$1,125,800	$1,250,300	13:47:36	969
1319	266 DORCHESTER RD	414/  63/  /  / 	  4204/0599	$19,200	$195,400	20	1060	AC LND IMP	RD	1	2016	$4,000	$191,400	$195,400	$0	05/12/2016	$455,000	06/22/2009	$24,800	$163,200	13:47:40	970
1335	34 HARDSCRABBLE LN	415/  11/  /  / 	  2416/0844	$562,600	$562,600	20	1010	SINGLE FAM MDL01	RD	1	2016	$307,900	$254,700	$562,600	$249,000	05/07/1999	$95,000	09/14/1988	$553,200	$553,200	13:47:43	971
1340	65 POUT POND LN	415/  15/  /  / 	  4488/ 166	$420,500	$420,500	5.02	1080	SFR/ACC UNIT	RD	1	2016	$225,000	$195,500	$420,500	$399,000	12/16/2019	$325,000	07/11/2000	$501,000	$501,000	13:47:45	972
1341	67 POUT POND LN	415/  16/  /  / 	  4427/0561	$738,700	$738,700	6.11	1010	SINGLE FAM MDL01	RD	1	2016	$536,200	$202,500	$738,700	$0	04/18/2019	$550,000	04/15/2000	$771,900	$771,900	13:47:49	973
1344	75+77 POUT POND LN	415/  19/  /  / 	  4048/0440	$796,700	$1,300,800	298.1	1010	SINGLE FAM MDL01	RD	1	2016	$518,400	$782,400	$1,300,800	$1,462,533	04/04/2014	$4,000	06/23/1992	$774,200	$1,236,500	13:47:53	974
1263	307 DORCHESTER RD	414/  32/  /  / 	  4232/0263	$326,500	$565,000	37.5	1010	SINGLE FAM MDL01	RD	1	2016	$156,000	$409,000	$565,000	$0	09/06/2016			$285,600	$501,900	13:47:55	975
787	67+69 PINNACLE RD	407/  99/  /  / 	  1830/ 743	$429,700	$429,700	0.7	1090	MULTI HSES	RD	2	2016	$263,200	$166,500	$429,700	$95,053	10/31/1989			$342,900	$342,900	13:47:58	976
963	181 DORCHESTER RD	409/  16/  /  / 	  3876/0956	$484,900	$484,900	0.59	3400	OFFICE BLD  MDL-94	LCD	1	2016	$245,600	$239,300	$484,900	$325,000	04/27/2012			$429,200	$429,200	13:48:01	977
1058	294 BAKER HILL RD	410/  3/  /  / 	  4519/ 343	$26,400	$280,200	26	1060	AC LND IMP	RD	1	2016	$9,400	$270,800	$280,200	$396,933	05/14/2020			$21,300	$222,700	13:48:03	978
1277	443 DORCHESTER RD	414/  44/  /  / 	  4193/0233	$13,900	$294,200	149	6334	OTUNR-4	ELD	1	2016	$0	$294,200	$294,200	$50,000	03/15/2016			$13,900	$261,000	13:48:07	979
1363	461 DORCHESTER RD	415/  29/  /  / 	  3850/0766	$8,500	$89,400	112	1320	RES ACLNUD	MFD	1	2016	$0	$89,400	$89,400	$75,000	12/29/2011			$7,600	$80,700	13:48:09	980
1448	615 DORCHESTER RD	420/  8/  /  / 	  2105/0870	$183,000	$282,000	15.1	1300	RES ACLNDV	ELD	1	2016	$0	$282,000	$282,000	$4,000	08/20/1994	$160,000	01/26/1990	$142,000	$241,500	13:48:13	981
100264	80 NORTH THETFORD RD	404/  51/  /  / 	  3700/0068	$400	$208,200	11.46	6334	OTUNR-4	RD	1	2016	$0	$208,200	$208,200	$0	04/12/2010	$125,000	10/08/2002	$400	$185,900	13:48:16	982
100583	95 DARTMOUTH COLLEGE HY #1234	401/  55/  123/  / 	  2327/0460	$1,848,200	$1,848,200	0.00	904C	PRI SCHOOL  MDL-94	BD	4	2016	$1,848,200	$0	$1,848,200	$750,000	07/08/1998			$1,690,400	$1,690,400	13:48:20	983
103117	15  MAIN ST	201/  77/  T/  / 	  4157/0986	$81,500	$81,500	0.14	0310	PRI COMM	LCD	1	2016	$37,000	$44,500	$81,500	$553,000	09/17/2015			$84,200	$84,200	13:48:23	984
101162	15 MAIN ST	201/  77/  E/  / 	  4157/0986	$526,400	$526,400	0.80	0912	HISTORICAL/APT	LCD	1	2016	$273,300	$253,100	$526,400	$553,000	09/17/2015	$525,000	05/12/2010	$487,300	$487,300	13:48:25	985
1070	168 BAKER HILL RD	410/  11/  /  / 	  3718/0518	$231,900	$231,900	9.2	1030	MOBILE HOM  MDL-02	RD	1	2016	$62,100	$169,800	$231,900	$0	07/06/2010			$183,100	$183,100	13:48:28	986
103178	BAKER HILL RD	410/  13/  1200/  / 	  4303/ 340	$121,600	$121,600	0.19	903I	MUNICPAL  MDL-96	RD	1	2016	$33,600	$88,000	$121,600	$0	08/08/2017					13:48:31	987
1077	44 BAILEY HILL LN	410/  33/  2000/  / 	  3848/0046	$30,700	$997,900	525	6234	HWUNR-4	RD	1	2016	$0	$997,900	$997,900	$0	12/30/2011	$1,330,000	09/15/2006	$30,700	$909,100	13:48:35	988
1078	99 BEAR HILL LN	410/  15/  /  / 	  4008/0854	$304,800	$304,800	6.2	1010	SINGLE FAM MDL01	RD	1	2016	$200,900	$103,900	$304,800	$289,000	09/04/2013	$170,000	05/08/2003	$248,800	$248,800	13:48:38	989
1081	103 BEAR HILL LN	410/  18/  /  / 	  3869/0217	$100	$92,100	0.94	6133	WPUNR-3	RD	1	2016	$0	$92,100	$92,100	$0	03/15/2012	$65,000	11/16/2007	$100	$63,500	13:48:42	990
1082	107 BEAR HILL LN	410/  19/  /  / 	  3380/0854	$129,600	$129,600	0.91	1010	SINGLE FAM MDL01	RD	1	2016	$33,700	$95,900	$129,600	$0	02/15/2007	$5,000	12/07/1987	$121,600	$121,600	13:48:45	991
1083	111 BEAR HILL LN	410/  20/  /  / 	  3869/0217	$3,900	$572,000	116	6333	OTUNR-3	RD	1	2016	$0	$572,000	$572,000	$0	03/15/2012	$350,000	02/18/2005	$3,900	$491,600	13:48:46	992
1084	102 BEAR HILL LN	410/  21/  /  / 	  3869/0217	$100	$33,700	0.63	6133	WPUNR-3	RD	1	2016	$0	$33,700	$33,700	$0	03/15/2012	$36,000	01/04/2008	$100	$23,200	13:48:50	993
1085	38 BAILEY HILL LN	410/  22/  /  / 	  3869/0214	$1,300	$140,400	13.28	6124	WPUN-4	RD	1	2016	$0	$140,400	$140,400	$0	03/21/2012			$1,300	$108,100	13:48:51	994
1087	24 BAILEY HILL LN	410/  24/  /  / 	  3657/0390	$83,500	$83,500	8	1300	RES ACLNDV	RD	1	2016	$0	$83,500	$83,500	$0	10/27/2009	$60,000	09/02/2004	$68,100	$68,100	13:48:54	995
1091	205 BAKER HILL RD	410/  28/  /  / 	  1245/ 349	$234,400	$234,400	1.93	1010	SINGLE FAM MDL01	RD	1	2016	$89,200	$145,200	$234,400	$0	03/18/1975			$176,000	$176,000	13:48:57	996
1092	215 BAKER HILL RD	410/  29/  /  / 	  2354/0060	$470,800	$470,800	4.06	1010	SINGLE FAM MDL01	RD	1	2016	$309,500	$161,300	$470,800	$168,000	11/06/1998	$149,000	07/01/1997	$434,500	$434,500	13:49:00	997
1093	7 CLAFLIN LN	410/  30/  /  / 	  4179/ 709	$139,200	$139,200	7.89	1300	RES ACLNDV	RD	1	2016	$0	$139,200	$139,200	$52,000	12/17/2015	$73,000	04/07/1980	$113,400	$113,400	13:49:02	998
1094	15 CLAFLIN LN	410/  31/  /  / 	  4612/ 260	$420,500	$420,500	17.7	1010	SINGLE FAM MDL01	RD	1	2016	$179,900	$240,600	$420,500	$405,000	03/17/2021			$347,500	$347,500	13:49:05	999
1096	42 CLAFLIN LN	410/  33/  1000/  / 	  4557/ 709	$1,862,900	$2,324,500	77.52	1090	MULTI HSES	RD	3	2016	$1,543,900	$780,600	$2,324,500	$2,575,000	09/24/2020	$1,550,000	10/05/2009	$1,486,100	$1,818,600	13:49:08	1000
1098	25 PICO RD	410/  35/  /  / 	  4040/0208	$1,800	$227,800	26	6236	HWUNR-6	RD	1	2016	$0	$227,800	$227,800	$0	02/10/2014	$27,000	02/12/1999	$1,800	$184,200	13:49:12	1001
1102	65 PICO RD	410/  39/  /  / 	  3550/0554	$229,000	$229,000	2.44	1010	SINGLE FAM MDL01	RD	1	2016	$94,200	$134,800	$229,000	$180,000	09/15/2008			$172,200	$172,200	13:49:14	1002
1104	7 BLISS LN	410/  41/  /  / 	  4328/0018	$724,900	$969,700	40.83	1010	SINGLE FAM MDL01	RD	1	2016	$535,000	$434,700	$969,700	$0	11/29/2017	$795,000	02/10/2014	$683,600	$899,600	13:49:16	1003
1105	31 BLISS LN	410/  42/  /  / 	  3497/0389	$725,500	$970,800	42.00	1010	SINGLE FAM MDL01	RD	1	2016	$538,000	$432,800	$970,800	$810,000	03/06/2008	$4,000	08/19/1988	$664,500	$880,800	13:49:18	1004
692	13 NORTH THETFORD RD	407/  32/  /  / 	  2495/0042	$798,100	$798,100	3.72	1090	MULTI HSES	RD	2	2016	$570,600	$227,500	$798,100	$500,000	10/29/2000	$8,500	06/24/1988	$668,200	$668,200	13:49:21	1005
1109	74 BLISS LN	410/  46/  1000/  / 	  4046/0956	$868,500	$1,143,300	54.35	1010	SINGLE FAM MDL01	RD	2	2016	$653,900	$489,400	$1,143,300	$1,695,000	03/27/2014	$1,025,000	06/04/2012	$809,600	$1,059,100	13:49:25	1006
694	17 NORTH THETFORD RD	407/  34/  /  / 	  3793/0253	$343,200	$343,200	2.03	1010	SINGLE FAM MDL01	RD	1	2016	$191,000	$152,200	$343,200	$245,000	05/17/2011	$113,000	06/30/1998	$277,700	$277,700	13:49:29	1007
1111	60 BLISS LN	410/  48/  /  / 	  1327/0271	$128,800	$128,800	2.9	1300	RES ACLNDV	RD	1	2016	$0	$128,800	$128,800	$0				$103,700	$103,700	13:49:31	1008
1112	54 BLISS LN	410/  49/  /  / 	  1677/ 894	$365,300	$365,300	3	1010	SINGLE FAM MDL01	RD	1	2016	$196,600	$168,700	$365,300	$4,000	07/02/1981			$296,300	$296,300	13:49:32	1009
1113	50 BLISS LN	410/  50/  /  / 	   PRO/2000	$296,000	$528,800	70.9	1030	MOBILE HOM  MDL-02	RD	1	2016	$73,200	$455,600	$528,800	$0	10/02/2000			$225,000	$435,900	13:49:36	1010
695	21 NORTH THETFORD RD	407/  35/  /  / 	002784/0570	$373,100	$373,100	7.97	1010	SINGLE FAM MDL01	RD	1	2016	$179,300	$193,800	$373,100	$0	02/27/2003	$147,000	08/11/1999	$296,600	$296,600	13:49:40	1011
706	30 NORTH THETFORD RD	407/  46/  /  / 	  2482/0411	$410,100	$410,100	4.9	1010	SINGLE FAM MDL01	RD	1	2016	$213,600	$196,500	$410,100	$189,000	08/22/2000	$165,000	08/08/1994	$360,800	$360,800	13:49:43	1012
960	175 DORCHESTER RD	409/  13/  /  / 	  1990/0036	$324,700	$324,700	0.43	0101	Single Fam	LCD	1	2016	$209,600	$115,100	$324,700	$100,000	09/23/1992			$307,400	$307,400	13:49:47	1013
961	177 DORCHESTER RD	409/  14/  /  / 	  0880/0574	$627,600	$627,600	2.80	906I	CHURCH ETC  MDL-96	LCD	2	2016	$383,800	$243,800	$627,600	$0				$550,700	$550,700	13:49:49	1014
964	15 DERBY LN	409/  17/  /  / 	  4501/ 324	$211,200	$211,200	4.1	1300	RES ACLNDV	LCD	1	2016	$0	$211,200	$211,200	$218,700	02/18/2020			$232,600	$232,600	13:49:50	1015
965	183 DORCHESTER RD (LCAB)	409/  18/  /  / 	 	$755,500	$755,500	1.3	903C	MUNICPAL  MDL-94	LCD	1	2016	$524,400	$231,100	$755,500	$0				$648,300	$648,300	13:49:53	1016
1121	305 BAKER HILL RD	410/  58/  /  / 	  1880/0011	$369,900	$369,900	1.1	1010	SINGLE FAM MDL01	RD	1	2016	$221,000	$148,900	$369,900	$10,000	09/14/1990			$298,300	$298,300	13:49:55	1017
1122	171 GOOSE POND RD	410/  59/  /  / 	PRO-2013	$134,500	$134,500	2.9	1030	MOBILE HOM  MDL-02	RD	1	2016	$31,900	$102,600	$134,500	$0	12/17/2013	$1,500	05/24/1976	$77,400	$77,400	13:49:58	1018
773	21 PINNACLE RD	407/  92/  /  / 	  4166/ 137	$142,900	$142,900	6.7	1300	RES ACLNDV	RD	1	2016	$0	$142,900	$142,900	$0	10/20/2015			$107,300	$107,300	13:50:01	1019
774	31 PINNACLE RD	407/  93/  /  / 	  4020/0964	$308,900	$308,900	2	1010	SINGLE FAM MDL01	RD	1	2016	$161,200	$147,700	$308,900	$1	10/24/2013			$233,400	$233,400	13:50:03	1020
775	33 PINNACLE RD	407/  94/  /  / 	  1619/0305	$292,100	$292,100	5.3	1010	SINGLE FAM MDL01	RD	1	2016	$127,300	$164,800	$292,100	$0	09/03/1986			$214,900	$214,900	13:50:06	1021
776	35 PINNACLE RD	407/  95/  /  / 	  4622/ 621	$610,900	$610,900	4.1	1010	SINGLE FAM MDL01	RD	1	2016	$404,000	$206,900	$610,900	$700,000	04/19/2021			$501,600	$501,600	13:50:10	1022
102956	DARTMOUTH COLLEGE HY	401/  53/  2000/  / 	  4013/ 0515	$237,100	$237,100	25	1300	RES ACLNDV	RD	1	2016	$0	$237,100	$237,100	$233,400	09/23/2013			$206,300	$206,300	13:50:11	1023
1208	17 FLINT HILL RD	414/  2/  /  / 	  4344/0915	$456,500	$456,500	2.1	1010	SINGLE FAM MDL01	RD	1	2016	$293,700	$162,800	$456,500	$0	02/23/2018	$308,000	12/30/1996	$429,700	$429,700	13:50:14	1024
1209	21 FLINT HILL RD	414/  3/  /  / 	  4140/0820	$493,600	$493,600	9	1010	SINGLE FAM MDL01	RD	1	2016	$294,100	$199,500	$493,600	$448,000	07/06/2015	$4,000	02/16/1999	$434,700	$434,700	13:50:16	1025
1211	35 POUT POND LN	414/  5/  /  / 	  3046/0042	$284,000	$284,000	5.03	1010	SINGLE FAM MDL01	RD	1	2016	$116,300	$167,700	$284,000	$182,000	08/25/2004	$88,600	09/19/1990	$232,900	$232,900	13:50:20	1026
1212	39 POUT POND LN	414/  6/  /  / 	  3316/0974	$660,800	$660,800	6.4	1010	SINGLE FAM MDL01	RD	1	2016	$470,800	$190,000	$660,800	$140,000	08/15/2006	$119,000	06/01/2005	$529,900	$529,900	13:50:22	1027
1213	45 POUT POND LN	414/  7/  /  / 	  4207/0517	$560,900	$560,900	3.46	1010	SINGLE FAM MDL01		1	2016	$371,600	$189,300	$560,900	$565,000	05/20/2016	$541,000	07/31/2012	$554,300	$554,300	13:52:01	1028
1215	60 POUT POND LN	414/  9/  1000/  / 	  1963/0583	$5,000	$419,900	41.9	6134	WPUNR-4	RD	1	2016	$0	$419,900	$419,900	$1	12/04/1991			$5,000	$331,500	13:52:05	1029
1222	75 FLINT HILL RD	414/  11/  1100/  / 	  4110/0719	$539,000	$611,500	12.80	1010	SINGLE FAM MDL01	RD	3	2016	$343,200	$268,300	$611,500	$0	02/13/2015	$425,000	02/20/2009	$471,300	$537,100	13:52:07	1030
1223	63 FLINT HILL RD	414/  11/  1200/  / 	  3669/0147	$7,600	$428,700	90.4	6135	WPUNR-5	RD	1	2016	$0	$428,700	$428,700	$400,000	12/16/2009	$215,000	11/25/1998	$7,600	$403,400	13:52:09	1031
