PID	Street Address	MBLU	Lot Size (acres)	Land Use Code	Description	Zoning District	# Buildings	Appr. Year	Improvements	Land	Total	Assessment	Appraisal	Recent Sale Price	Recent Sale Date	Prev Sale Price	Prev Sale Date	
1382	16 DAVISON LN	416/  16/  /  / 	3.6	1010	SINGLE FAM MDL01		1	2016	"$613,200 "	"$345,400 "	"$958,600 "	"$958,600 "	"$958,600 "	"$880,000 "	8/22/18	"$330,000 "	10/18/89	
1187	194 GRAFTON TK	413/  13/  /  / 	6.3	6225	HWUN-5	ELD	1	2016	$0 	"$72,300 "	"$72,300 "	$500 	"$72,300 "	"$27,533 "	9/29/00	$1 	6/5/81	
1384	196 PINNACLE RD	416/  18/  /  / 	58.9	1010	SINGLE FAM MDL01	RD	1	2016	"$633,900 "	"$555,000 "	"$1,188,900 "	"$860,400 "	"$1,188,900 "	$0 	12/21/07			
1385	192 PINNACLE RD	416/  19/  /  / 	10.51	1010	SINGLE FAM MDL01	RD	1	2016	"$547,700 "	"$282,700 "	"$830,400 "	"$720,000 "	"$830,400 "	"$837,500 "	4/30/18	"$4,000 "	12/9/94	
1386	25 PONY HILL LN	416/  20/  /  / 	48	1010	SINGLE FAM MDL01	RD	1	2016	"$800,900 "	"$725,600 "	"$1,526,500 "	"$1,202,600 "	"$1,526,500 "	"$800,000 "	1/23/04			
1388	3 TROUT POND LN	416/  22/  /  / 	135	6222	HWUN-2	MFD	1	2016	$0 	"$264,000 "	"$264,000 "	"$8,200 "	"$264,000 "	$0 	6/8/12	"$3,000 "	3/1/66	
1389	36 PONY HILL LN	416/  23/  /  / 	15	1010	SINGLE FAM MDL01	RD	1	2016	"$159,400 "	"$206,300 "	"$365,700 "	"$336,800 "	"$365,700 "	$0 				
1394	100 DAVISON LN	416/  24/  /  / 	378	6213	HWMR-3		1	2016	$0 	"$166,300 "	"$166,300 "	"$11,800 "	"$166,300 "	$0 	2/24/98	"$20,000 "	2/2/96	
1399	281 SMITH MOUNTAIN RD	416/  25/  /  / 	70	6233	HWUNR-3	MFD	1	2016	$0 	"$61,600 "	"$61,600 "	"$3,600 "	"$61,600 "	"$9,800 "	11/30/04			
1400	180 CELLARS LN	416/  26/  /  / 	131	6232	HWUNR-2	MFD	1	2016	$0 	"$93,700 "	"$93,700 "	"$6,300 "	"$93,700 "	"$9,800 "	11/30/04			
1401	190 CELLARS LN	416/  27/  /  / 	56	6323	OTUN-3	MFD	1	2016	$0 	"$49,300 "	"$49,300 "	"$3,300 "	"$49,300 "	"$2,086,533 "	12/17/10			
1402	115 ORFORDVILLE RD	417/  1/  /  / 	30.1	6325	OTUN-5	RD	1	2016	$0 	"$305,600 "	"$305,600 "	"$4,000 "	"$305,600 "	"$150,000 "	1/7/02	"$65,048 "	3/25/92	
1403	137 ORFORDVILLE RD	417/  2/  /  / 	3.1	6810	WETLANDS-REC	RD	1	2016	$0 	"$8,500 "	"$8,500 "	$100 	"$8,500 "	$0 	12/12/05	"$144,000 "	11/19/94	
1410	120 ORFORDVILLE RD	417/  6/  1000/  / 	11.15	1010	SINGLE FAM MDL01	RD	1	2016	"$165,400 "	"$192,800 "	"$358,200 "	"$274,600 "	"$358,200 "	"$55,048 "	7/18/91			
1412	124 CELLARS LN	417/  7/  /  / 	25	1010	SINGLE FAM MDL01	MFD	1	2016	"$105,000 "	"$206,900 "	"$311,900 "	"$202,900 "	"$311,900 "	$0 	9/9/15	"$4,000 "	2/25/74	
1413	395 SMITH MOUNTIAN RD	418/  1/  /  / 	35	6221	HWUN-1	MFD	1	2016	$0 	"$86,600 "	"$86,600 "	"$2,100 "	"$86,600 "	"$4,000 "	12/28/92			
1417	370 SMITH MOUNTAIN RD	418/  3/  /  / 	314	6234	HWUNR-4	MFD	1	2016	$0 	"$345,400 "	"$345,400 "	"$16,700 "	"$345,400 "	"$60,000 "	12/2/80			
102642	"Problem loading parcel PID 102642, Map 201 Lot 35.1"																	
102643	"Problem loading parcel PID 102643, Map 401 Lot 55.1010"																	
101204	 WHIPPLE HILL RD	407/  86/  6000/  / 	7.61	6506	FARM-6	RD	1	2016	$0 	"$206,800 "	"$206,800 "	"$2,800 "	"$206,800 "	$0 	3/21/01	"$500,000 "	11/18/86	
101205	 WHIPPLE HILL RD	407/  86/  7000/  / 	7.5	6126	WPUN-6	RD	1	2016	$0 	"$213,100 "	"$213,100 "	"$2,500 "	"$213,100 "	$0 	3/21/01	"$500,000 "	11/18/86	
101262	46 POUT POND LN	414/  65/  /  / 	12.14	1010	SINGLE FAM MDL01	RD	1	2016	"$405,400 "	"$243,800 "	"$649,200 "	"$591,300 "	"$649,200 "	"$702,000 "	8/3/20	"$13,500 "	7/20/00	
101203	 WHIPPLE HILL RD	407/  86/  5000/  / 	15.1	6506	FARM-6	RD	1	2016	$0 	"$244,300 "	"$244,300 "	"$6,400 "	"$244,300 "	$0 	3/21/01	"$500,000 "	11/18/86	
100822	605 RIVER RD	405/  26/  /  / 	22	1013	SFR WATER  MDL-01	RD	1	2016	"$147,600 "	"$633,900 "	"$781,500 "	"$437,800 "	"$781,500 "	"$817,533 "	10/31/08			
102854	158 GOOSE POND RD	401/  31/  2000/  / 	1.04	1010	SINGLE FAM MDL01	RD	1	2016	"$67,300 "	"$91,400 "	"$158,700 "	"$158,700 "	"$158,700 "	$0 	3/23/17			
100863	161 GOOSE POND RD	401/  23/  1200/  / 	3.44	1010	SINGLE FAM MDL01		1	2016	"$162,900 "	"$104,400 "	"$267,300 "	"$267,300 "	"$267,300 "	$0 	2/29/04	"$25,000 "	6/18/99	
101082	10 WHIPPLE HILL RD-GRAVELPIT	407/  86/  1100/  / 	4.27	4430	GRAVEL PIT	RD	1	2016	$0 	"$179,500 "	"$179,500 "	"$179,500 "	"$179,500 "	$0 	3/21/01			
101143	53 SMITH MOUNTAIN RD	414/  15/  /  / 	24.5	1010	SINGLE FAM MDL01		1	2016	"$588,800 "	"$295,700 "	"$884,500 "	"$796,000 "	"$884,500 "	$0 	9/6/00			
100582	85 DARTMOUTH COLLEGE HY #9030	401/  55/  903/  / 	0	1021	CONDO NL  MDL-05	BD	1	2016	"$385,200 "	$0 	"$385,200 "	"$385,200 "	"$385,200 "	$0 	5/15/17	"$310,000 "	5/20/09	
100622	81 BRECK HILL RD	405/  3/  /  / 	8.26	6126	WPUN-6	RD	1	2016	$0 	"$54,500 "	"$54,500 "	"$1,500 "	"$54,500 "	"$280,000 "	5/9/00	"$6,000 "	8/13/88	
100142	85 DARTMOUTH COLLEGE HY #1010	401/  55/  101/  / 	0	1021	CONDO NL  MDL-05	BD	1	2016	"$197,500 "	$0 	"$197,500 "	"$197,500 "	"$197,500 "	$0 	1/25/17	"$179,933 "	2/27/03	
100162	85 DARTMOUTH COLLEGE HY #1020	401/  55/  102/  / 	0	1021	CONDO NL  MDL-05	BD	1	2016	"$197,500 "	$0 	"$197,500 "	"$197,500 "	"$197,500 "	"$192,000 "	5/13/10	"$215,000 "	5/19/05	
100163	85 DARTMOUTH COLLEGE HY #1030	401/  55/  103/  / 	0	1021	CONDO NL  MDL-05	BD	1	2016	"$247,300 "	$0 	"$247,300 "	"$247,300 "	"$247,300 "	"$235,000 "	7/18/16	"$230,000 "	10/15/03	
100164	85 DARTMOUTH COLLEGE HY #1050	401/  55/  105/  / 	0	1021	CONDO NL  MDL-05	BD	1	2016	"$224,700 "	$0 	"$224,700 "	"$224,700 "	"$224,700 "	"$225,000 "	5/31/16	"$245,000 "	6/12/07	
100243	82 NORTH THETFORD RD	407/  53/  4000/  / 	11.18	1010	SINGLE FAM MDL01	RD	1	2016	"$478,200 "	"$229,900 "	"$708,100 "	"$637,100 "	"$708,100 "	$0 	2/1/12	"$650,000 "	7/12/05	
100282	205 ORFORD RD	407/  53/  3000/  / 	8.7	1010	SINGLE FAM MDL01	RD	1	2016	"$545,900 "	"$190,100 "	"$736,000 "	"$736,000 "	"$736,000 "	"$591,500 "	6/7/16	"$60,000 "	9/23/99	
100462	85 DARTMOUTH COLLEGE HY #2030	401/  55/  203/  / 	0	1021	CONDO NL  MDL-05		1	2016	"$204,700 "	$0 	"$204,700 "	"$204,700 "	"$204,700 "	"$195,000 "	7/24/17	"$189,000 "	5/13/10	
100000	106 PRESTON RD	402/  18/  1000/  / 	15.33	1010	SINGLE FAM MDL01	RD	1	2016	"$765,900 "	"$240,800 "	"$1,006,700 "	"$933,100 "	"$1,006,700 "	$0 	12/28/12	"$160,000 "	1/20/04	
636	131 MUD TURTLE POND RD	406/  33/  /  / 	1.1	1320	RES ACLNUD	RD	1	2016	$0 	"$4,200 "	"$4,200 "	"$4,200 "	"$4,200 "	"$1,111 "	11/12/93	$154 	5/10/93	
100322	117 BRECK HILL RD	405/  7/  /  / 	14.78	6514	FARMR-4	RD	1	2016	$0 	"$77,200 "	"$77,200 "	"$4,300 "	"$77,200 "	"$565,000 "	9/20/95	"$4,000 "	7/24/89	
1019	41 ISAAC PERKINS RD	409/  64/  /  / 	3.2	1010	SINGLE FAM MDL01	RD	1	2016	"$265,300 "	"$163,000 "	"$428,300 "	"$428,300 "	"$428,300 "	"$37,263 "	10/26/89			
1101	59 PICO RD	410/  38/  /  / 	2.07	1010	SINGLE FAM MDL01	RD	1	2016	"$176,500 "	"$127,400 "	"$303,900 "	"$303,900 "	"$303,900 "	"$320,000 "	7/10/19	"$262,733 "	7/28/06	
1124	183 GOOSE POND RD	410/  61/  /  / 	1.9	1030	MOBILE HOM  MDL-02	RD	1	2016	"$39,500 "	"$95,000 "	"$134,500 "	"$134,500 "	"$134,500 "	$0 				
101243	32 POUT POND LN	409/  23/  1000/  / 	7.67	1010	SINGLE FAM MDL01	RD	1	2016	"$621,200 "	"$221,300 "	"$842,500 "	"$842,500 "	"$842,500 "	"$99,000 "	8/22/02			
100182	85 DARTMOUTH COLLEGE HY #1040	401/  55/  104/  / 	0	1021	CONDO NL  MDL-05		1	2016	"$357,100 "	$0 	"$357,100 "	"$357,100 "	"$357,100 "	"$345,000 "	7/16/19	"$337,000 "	10/9/15	
1192	17 CANAAN LEDGE LN (L/O)	413/  19/  /  / 	2.7	9035	TOWN-PROP	ELD	1	2016	$0 	"$22,300 "	"$22,300 "	"$22,300 "	"$22,300 "	$0 				
102	3 MAIN ST	201/  71/  /  / 	0.63	9010	STATE NH	LCD	1	2016	"$7,500 "	"$104,000 "	"$111,500 "	"$111,500 "	"$111,500 "	$0 				
138	1 DORCHESTER RD	201/  95/  /  / 	0.33	906I	CHURCH ETC  MDL-96	LCD	1	2016	"$1,194,500 "	"$246,000 "	"$1,440,500 "	"$1,440,500 "	"$1,440,500 "	$0 				
231	162 GOOSE POND RD	401/  31/  1000/  / 	1.03	1010	SINGLE FAM MDL01	RD	1	2016	"$82,800 "	"$91,300 "	"$174,100 "	"$174,100 "	"$174,100 "	$0 	9/12/85			
101582	 DORCHESTER RD	414/  48/  /  / 	54	6233	HWUNR-3		1	2016	$0 	"$118,800 "	"$118,800 "	"$2,800 "	"$118,800 "	$0 				
274	20 WILMOTT WY	401/  64/  /  / 	6	1010	SINGLE FAM MDL01	RD	1	2016	"$230,700 "	"$139,000 "	"$369,700 "	"$369,700 "	"$369,700 "	"$110,000 "	8/31/94			
100642	60 BRECK HILL RD	405/  49/  /  / 	5	1320	RES ACLNUD	RD	1	2016	$0 	"$33,000 "	"$33,000 "	"$33,000 "	"$33,000 "	"$280,000 "	5/9/00			
537	125 BRECK HILL RD	405/  8/  /  / 	4.06	1010	SINGLE FAM MDL01	RD	1	2016	"$574,100 "	"$312,100 "	"$886,200 "	"$886,200 "	"$886,200 "	"$900,000 "	9/11/19	"$230,900 "	10/7/96	
649	45 POST POND LN	407/  10/  /  / 	0.42	1013	SFR WATER  MDL-01		1	2016	"$309,000 "	"$254,900 "	"$563,900 "	"$563,900 "	"$563,900 "	"$357,524 "	7/23/93	"$115,053 "	2/20/90	
720	216 ORFORD RD	407/  56/  1000/  / 	5.04	1010	SINGLE FAM MDL01	RD	1	2016	"$213,000 "	"$175,200 "	"$388,200 "	"$388,200 "	"$388,200 "	"$359,000 "	12/18/19	"$290,000 "	6/25/14	
311	92 PRESTON RD	402/  19/  /  / 	146.1	6235	HWUNR-5	RD	1	2016	$0 	"$637,800 "	"$637,800 "	"$15,600 "	"$637,800 "	"$494,000 "	7/7/10	"$233,760 "	12/30/86	
234	148 GOOSE POND RD	401/  34/  /  / 	1.9	1010	SINGLE FAM MDL01	RD	1	2016	"$228,500 "	"$134,400 "	"$362,900 "	"$362,900 "	"$362,900 "	"$290,000 "	1/31/14	"$45,000 "	4/6/04	
238	104 GOOSE POND RD	401/  38/  /  / 	2.6	1010	SINGLE FAM MDL01	RD	1	2016	"$149,100 "	"$133,300 "	"$282,400 "	"$282,400 "	"$282,400 "	$0 	10/15/15	"$155,000 "	5/1/13	
243	54 GOOSE POND RD	401/  40/  /  / 	1.1	1300	RES ACLNDV	RD	1	2016	$0 	"$9,700 "	"$9,700 "	$900 	"$9,700 "	"$1,845,000 "	12/21/20	"$315,000 "	7/22/09	
277	62 RIVER RD	401/  67/  /  / 	4.4	6516	FARMR-6	RD	1	2016	$0 	"$58,200 "	"$58,200 "	"$1,500 "	"$58,200 "	"$550,000 "	12/19/14	"$300,000 "	11/20/07	
291	85 RIVER RD	401/  78/  /  / 	20	6515	FARMR-5	RD	1	2016	$0 	"$139,200 "	"$139,200 "	"$6,400 "	"$139,200 "	"$550,000 "	12/19/14			
303	23 WASHBURN HILL RD	402/  11/  /  / 	7.9	1040	TWO FAMILY	RD	2	2016	"$392,100 "	"$179,200 "	"$571,300 "	"$571,300 "	"$571,300 "	$0 	11/16/11	"$20,650 "	12/18/99	
317	71 PRESTON RD	402/  25/  /  / 	2	1010	SINGLE FAM MDL01		1	2016	"$361,800 "	"$152,900 "	"$514,700 "	"$514,700 "	"$514,700 "	"$289,500 "	8/6/99	"$155,000 "	8/21/89	
122	32 PLEASANT ST	201/  85/  /  / 	0.7	1010	SINGLE FAM MDL01	LCD	1	2016	"$273,000 "	"$133,300 "	"$406,300 "	"$406,300 "	"$406,300 "	$0 	2/23/21	"$375,000 "	1/28/05	
124	26+28 PLEASANT ST	201/  87/  /  / 	1	1050	THREE FAM	LCD	2	2016	"$354,900 "	"$223,000 "	"$577,900 "	"$577,900 "	"$577,900 "	"$455,000 "	11/17/15			
142	11 DORCHESTER RD	201/  99/  /  / 	1.71	1010	SINGLE FAM MDL01	LCD	1	2016	"$167,300 "	"$209,900 "	"$377,200 "	"$377,200 "	"$377,200 "	"$365,000 "	9/19/19	"$350,000 "	12/18/07	
152	38 HIGH ST	201/  105/  /  / 	0.22	1010	SINGLE FAM MDL01	LCD	1	2016	"$175,200 "	"$84,800 "	"$260,000 "	"$260,000 "	"$260,000 "	$0 	2/15/00	"$4,000 "	8/8/60	
169	12 CREAMERY LN	201/  119/  /  / 	0.61	1010	SINGLE FAM MDL01	LCD	1	2016	"$154,200 "	"$111,100 "	"$265,300 "	"$265,300 "	"$265,300 "	$0 	6/3/16	"$90,000 "	12/10/13	
180	19 ROCKY HILL LN	201/  130/  /  / 	18.7	1010	SINGLE FAM MDL01		1	2016	"$597,800 "	"$284,700 "	"$882,500 "	"$812,100 "	"$882,500 "	$0 	12/6/11	"$653,000 "	7/19/11	
201	114 DARTMOUTH COLLEGE HY	401/  13/  1000/  / 	29.93	1010	SINGLE FAM MDL01	RD	1	2016	"$340,500 "	"$251,700 "	"$592,200 "	"$475,300 "	"$592,200 "	"$580,000 "	1/21/21	"$501,200 "	9/30/08	
202	20 PRESTON RD	401/  13/  2000/  / 	112.33	1010	SINGLE FAM MDL01	RD	1	2016	"$392,300 "	"$774,500 "	"$1,166,800 "	"$685,600 "	"$1,166,800 "	$0 	5/12/99	"$320,000 "	12/28/95	
100122	378 DORCHESTER RD	414/  55/  /  / 	30	1010	SINGLE FAM MDL01	R	1	2016	"$386,900 "	"$280,400 "	"$667,300 "	"$546,700 "	"$667,300 "	$0 	10/9/16	"$115,000 "	7/17/00	
55	6 ON THE COMMON UNIT #6	201/  35/  0060/  / 	0	1021	CONDO NL  MDL-05	CD	1	2016	"$168,600 "	$0 	"$168,600 "	"$168,600 "	"$168,600 "	"$2,666 "	6/21/01	"$94,500 "	6/29/00	
57	2 ON THE COMMON	201/  37/  /  / 	1.4	1010	SINGLE FAM MDL01	LCD	1	2016	"$695,900 "	"$230,000 "	"$925,900 "	"$925,900 "	"$925,900 "	"$985,000 "	10/10/19	"$275,000 "	1/10/03	
62	30 UNION ST	201/  42/  /  / 	0.46	1010	SINGLE FAM MDL01	LCD	2	2016	"$485,300 "	"$163,900 "	"$649,200 "	"$649,200 "	"$649,200 "	"$174,000 "	6/23/00			
65	24 UNION ST	201/  45/  /  / 	1.1	1010	SINGLE FAM MDL01	LCD	1	2016	"$316,000 "	"$228,900 "	"$544,900 "	"$544,900 "	"$544,900 "	$0 	10/1/15	"$460,000 "	4/26/13	
67	20 UNION ST (BIG ROCK)	201/  47/  /  / 	12.82	9200	NON PROFIT  MDL-00	LCD	1	2016	$0 	"$103,200 "	"$103,200 "	"$103,200 "	"$103,200 "	$0 	9/29/04	"$475,000 "	5/29/01	
77	13 UNION ST	201/  51/  2000/  / 	2.07	1010	SINGLE FAM MDL01	LCD	1	2016	"$343,500 "	"$234,900 "	"$578,400 "	"$578,400 "	"$578,400 "	"$501,000 "	11/1/11	"$308,500 "	1/12/02	
88	1 HAMILTON LN	201/  62/  /  / 	0.26	1010	SINGLE FAM MDL01	LCD	1	2016	"$43,200 "	"$113,400 "	"$156,600 "	"$156,600 "	"$156,600 "	$0 	6/15/00	"$55,000 "	4/12/94	
95	2 EAST THETFORD RD	201/  69/  /  / 	0.72	1040	TWO FAMILY		1	2016	"$335,100 "	"$207,600 "	"$542,700 "	"$542,700 "	"$542,700 "	"$280,000 "	11/21/00	"$140,000 "	2/3/93	
117	25 PLEASANT ST	201/  80/  0010/  / 	0	102R	CONDO NL  MDL-01	LCD	2	2016	"$406,300 "	$0 	"$406,300 "	"$406,300 "	"$406,300 "	"$390,000 "	11/27/07	"$295,000 "	9/3/03	
29	14 MARKET ST	201/  22/  /  / 	3.91	1010	SINGLE FAM MDL01	LCD	1	2016	"$420,400 "	"$235,700 "	"$656,100 "	"$656,100 "	"$656,100 "	"$2,666 "	1/23/18	"$294,000 "	10/2/00	
30	10 MARKET ST	201/  23/  /  / 	1.38	1010	SINGLE FAM MDL01	LCD	1	2016	"$266,700 "	"$218,200 "	"$484,900 "	"$484,900 "	"$484,900 "	"$278,533 "	3/4/13			
33	6 MARKET ST	201/  26/  /  / 	0.29	1010	SINGLE FAM MDL01	LCD	1	2016	"$176,400 "	"$151,600 "	"$328,000 "	"$328,000 "	"$328,000 "	$0 	6/19/18	"$329,067 "	6/25/14	
921	77 ACORN HILL RD	408/  64/  2000/  / 	12.12	1090	MULTI HSES		2	2016	"$302,400 "	"$249,100 "	"$551,500 "	"$507,600 "	"$551,500 "	$0 	2/10/00	"$65,000 "	7/31/85	
934	108 FRANKLIN HILL RD	408/  70/  1000/  / 	15.7	6115	WPMR-5	R	1	2016	$0 	"$222,900 "	"$222,900 "	"$1,200 "	"$222,900 "	"$2,667 "	11/30/00	"$47,000 "	9/4/96	
939	96 FRANKLIN HILL RD	408/  71/  1000/  / 	47.12	1010	SINGLE FAM MDL01	RD	3	2016	"$596,300 "	"$440,400 "	"$1,036,700 "	"$841,300 "	"$1,036,700 "	"$2,667 "	11/30/00	"$585,000 "	9/13/95	
962	179 DORCHESTER RD	409/  15/  /  / 	0.42	1010	SINGLE FAM MDL01	LCD	1	2016	"$338,700 "	"$112,400 "	"$451,100 "	"$451,100 "	"$451,100 "	"$460,000 "	9/25/17	"$392,533 "	6/17/13	
969	45 ACORN HILL RD	409/  22/  /  / 	4.4	1010	SINGLE FAM MDL01	RD	1	2016	"$143,300 "	"$156,100 "	"$299,400 "	"$299,400 "	"$299,400 "	$0 	11/26/07	"$85,000 "	8/30/96	
977	8 ACORN HILL RD	409/  30/  /  / 	5	1010	SINGLE FAM MDL01	RD	1	2016	"$584,200 "	"$192,500 "	"$776,700 "	"$776,700 "	"$776,700 "	"$732,000 "	7/17/17	"$715,000 "	6/24/15	
899	21 HARDSCRABBLE LN	408/  54/  /  / 	30.3	1010	SINGLE FAM MDL01	RD	1	2016	"$642,200 "	"$487,400 "	"$1,129,600 "	"$908,300 "	"$1,129,600 "	"$1,200,000 "	12/28/17	"$900,000 "	9/8/99	
875	43 FRANKLIN HILL RD	408/  37/  /  / 	3.65	1010	SINGLE FAM MDL01	RD	1	2016	"$434,800 "	"$228,300 "	"$663,100 "	"$663,100 "	"$663,100 "	$0 	9/24/03	"$143,000 "	5/1/00	
877	73 FRANKLIN HILL RD	408/  39/  /  / 	11.34	1010	SINGLE FAM MDL01	RD	1	2016	"$468,400 "	"$403,300 "	"$871,700 "	"$784,200 "	"$871,700 "	"$795,000 "	1/31/19	"$545,000 "	12/13/99	
881	56 HORTON LN	408/  43/  /  / 	20	1010	SINGLE FAM MDL01	RD	1	2016	"$1,181,700 "	"$462,600 "	"$1,644,300 "	"$1,562,300 "	"$1,644,300 "	"$485,000 "	1/12/01	"$80,000 "	12/15/80	
895	181 ACORN HILL RD	408/  50/  /  / 	11.65	1010	SINGLE FAM MDL01	RD	1	2016	"$743,700 "	"$282,800 "	"$1,026,500 "	"$941,900 "	"$1,026,500 "	$0 	6/15/12	"$765,000 "	6/28/06	
896	11 HIGHBRIDGE RD	408/  51/  /  / 	14.9	1010	SINGLE FAM MDL01	RD	1	2016	"$1,117,300 "	"$352,700 "	"$1,470,000 "	"$1,387,300 "	"$1,470,000 "	"$960,000 "	6/24/00	"$190,000 "	2/10/92	
898	11 HARDSCRABBLE LN	408/  53/  /  / 	13.5	6226	HWUN-6	RD	1	2016	$0 	"$425,300 "	"$425,300 "	"$1,200 "	"$425,300 "	"$375,000 "	12/29/17	"$900,000 "	9/8/99	
839	39 PLEASANT ST	408/  2/  /  / 	41.97	1010	SINGLE FAM MDL01	LCD	1	2016	"$534,600 "	"$365,900 "	"$900,500 "	"$714,600 "	"$900,500 "	$0 	12/14/20	"$800,000 "	6/15/18	
768	150 ORFORD RD	407/  87/  /  / 	2.2	3400	OFFICE BLD  MDL-94	RD	1	2016	"$621,200 "	"$215,800 "	"$837,000 "	"$837,000 "	"$837,000 "	$0 	10/23/00			
771	1 PINNACLE RD	407/  90/  /  / 	5.4	101	Single Fam	RD	1	2016	"$283,000 "	"$205,900 "	"$488,900 "	"$488,900 "	"$488,900 "	"$360,000 "	11/2/07	"$265,000 "	8/13/02	
785	65 PINNACLE RD	407/  97/  /  / 	69	1010	SINGLE FAM MDL01	RD	2	2016	"$824,000 "	"$551,300 "	"$1,375,300 "	"$1,138,100 "	"$1,375,300 "	$0 	3/20/12	"$675,000 "	12/14/01	
799	112 HIGHBRIDGE RD	407/  109/  /  / 	5.1	1010	SINGLE FAM MDL01	RD	1	2016	"$375,900 "	"$182,900 "	"$558,800 "	"$558,800 "	"$558,800 "	$0 	10/24/12	"$555,000 "	10/15/07	
27	22 MARKET ST	201/  20/  /  / 	2.08	1010	SINGLE FAM MDL01	LCD	1	2016	"$326,700 "	"$210,000 "	"$536,700 "	"$536,700 "	"$536,700 "	$0 	5/17/10	"$437,533 "	8/21/08	
36	18 ON THE COMMON	201/  29/  /  / 	2.2	3400	OFFICE BLD  MDL-94	LCD	1	2016	"$303,000 "	"$416,200 "	"$719,200 "	"$719,200 "	"$719,200 "	"$775,000 "	9/30/19	"$950,000 "	5/1/07	
51	6 ON THE COMMON UNIT #2	201/  35/  0020/  / 	0	1021	CONDO NL  MDL-05	LCD	1	2016	"$160,700 "	$0 	"$160,700 "	"$160,700 "	"$160,700 "	"$107,133 "	2/7/12	"$4,000 "	6/28/99	
52	6 ON THE COMMON UNIT #3	201/  35/  0030/  / 	0	1021	CONDO NL  MDL-05	LCD	1	2016	"$157,100 "	$0 	"$157,100 "	"$157,100 "	"$157,100 "	"$150,000 "	12/27/12	"$132,000 "	2/14/05	
53	6 ON THE COMMON UNIT #4	201/  35/  0040/  / 	0	1021	CONDO NL  MDL-05	LCD	1	2016	"$181,500 "	$0 	"$181,500 "	"$181,500 "	"$181,500 "	"$176,000 "	7/14/16	"$140,000 "	7/30/13	
1387	50 PONY HILL LN	416/  21/  /  / 	31	6234	HWUNR-4	RD	1	2016	$0 	"$356,000 "	"$356,000 "	"$2,800 "	"$356,000 "	$0 	1/22/18	"$120,000 "	6/29/99	
1406	128 ORFORDVILLE RD	417/  5/  /  / 	77.6	1010	SINGLE FAM MDL01	RD	1	2016	"$703,700 "	"$684,800 "	"$1,388,500 "	"$933,700 "	"$1,388,500 "	"$200,000 "	10/24/00	"$150,000 "	3/25/92	
1462	622 DORCHESTER RD	420/  22/  /  / 	73.67	1010	SINGLE FAM MDL01	ELD	1	2016	"$316,800 "	"$439,000 "	"$755,800 "	"$592,900 "	"$755,800 "	"$449,000 "	5/1/00	"$431,000 "	12/13/99	
1298	420 DORCHESTER RD	414/  53/  /  / 	29.24	1010	SINGLE FAM MDL01	ELD	1	2016	"$1,009,200 "	"$308,700 "	"$1,317,900 "	"$1,180,800 "	"$1,317,900 "	"$1,300,000 "	3/29/18	"$535,000 "	8/14/03	
1319	266 DORCHESTER RD	414/  63/  /  / 	20	1060	AC LND IMP	RD	1	2016	"$4,000 "	"$191,400 "	"$195,400 "	"$19,200 "	"$195,400 "	$0 	5/12/16	"$455,000 "	6/22/09	
1335	34 HARDSCRABBLE LN	415/  11/  /  / 	20	1010	SINGLE FAM MDL01	RD	1	2016	"$307,900 "	"$254,700 "	"$562,600 "	"$562,600 "	"$562,600 "	"$249,000 "	5/7/99	"$95,000 "	9/14/88	
1340	65 POUT POND LN	415/  15/  /  / 	5.02	1080	SFR/ACC UNIT	RD	1	2016	"$225,000 "	"$195,500 "	"$420,500 "	"$420,500 "	"$420,500 "	"$399,000 "	12/16/19	"$325,000 "	7/11/00	
1341	67 POUT POND LN	415/  16/  /  / 	6.11	1010	SINGLE FAM MDL01	RD	1	2016	"$536,200 "	"$202,500 "	"$738,700 "	"$738,700 "	"$738,700 "	$0 	4/18/19	"$550,000 "	4/15/00	
1344	75+77 POUT POND LN	415/  19/  /  / 	298.1	1010	SINGLE FAM MDL01	RD	1	2016	"$518,400 "	"$782,400 "	"$1,300,800 "	"$796,700 "	"$1,300,800 "	"$1,462,533 "	4/4/14	"$4,000 "	6/23/92	
1263	307 DORCHESTER RD	414/  32/  /  / 	37.5	1010	SINGLE FAM MDL01	RD	1	2016	"$156,000 "	"$409,000 "	"$565,000 "	"$326,500 "	"$565,000 "	$0 	9/6/16			
787	67+69 PINNACLE RD	407/  99/  /  / 	0.7	1090	MULTI HSES	RD	2	2016	"$263,200 "	"$166,500 "	"$429,700 "	"$429,700 "	"$429,700 "	"$95,053 "	10/31/89			
963	181 DORCHESTER RD	409/  16/  /  / 	0.59	3400	OFFICE BLD  MDL-94	LCD	1	2016	"$245,600 "	"$239,300 "	"$484,900 "	"$484,900 "	"$484,900 "	"$325,000 "	4/27/12			
1058	294 BAKER HILL RD	410/  3/  /  / 	26	1060	AC LND IMP	RD	1	2016	"$9,400 "	"$270,800 "	"$280,200 "	"$26,400 "	"$280,200 "	"$396,933 "	5/14/20			
1277	443 DORCHESTER RD	414/  44/  /  / 	149	6334	OTUNR-4	ELD	1	2016	$0 	"$294,200 "	"$294,200 "	"$13,900 "	"$294,200 "	"$50,000 "	3/15/16			
1363	461 DORCHESTER RD	415/  29/  /  / 	112	1320	RES ACLNUD	MFD	1	2016	$0 	"$89,400 "	"$89,400 "	"$8,500 "	"$89,400 "	"$75,000 "	12/29/11			
